1991.12329,  -1.07297,   1.04873,  -1.04873
1991.12603,   1.17964,   1.05959,  -1.05959
1991.13699,   0.10655,   1.05952,  -1.05952
1991.13973,  -1.07067,   1.07781,  -1.07781
1991.14247,   0.00000,   1.06933,  -1.06933
1991.14521,   0.21505,   1.02128,  -1.02128
1991.15342,   0.53562,   1.02281,  -1.02281
1991.15616,  -1.07412,   1.05030,  -1.05030
1991.15890,   1.18090,   1.08267,  -1.08267
1991.16164,   0.00000,   1.02796,  -1.02796
1991.16438,   0.85016,   1.02478,  -1.02478
1991.17260,   0.10576,   1.02506,  -1.02506
1991.17534,   1.88487,   1.04926,  -1.04926
1991.17808,  -0.10379,   1.01893,  -1.01893
1991.18082,   0.10379,   0.93885,  -0.93885
1991.18356,  -0.20768,   0.93709,  -0.93709
1991.19178,  -0.62565,   0.93593,  -0.93593
1991.19452,  -0.84034,   0.80791,  -0.80791
1991.19726,   1.04933,   0.83268,  -0.83268
1991.20000,  -0.10444,   0.81065,  -0.81065
1991.20274,  -0.20921,   0.77574,  -0.77574
1991.21096,  -0.20964,   0.73102,  -0.73102
1991.21370,  -1.26718,   0.78365,  -0.78365
1991.21644,   0.31830,   0.74957,  -0.74957
1991.21918,  -0.21209,   0.75107,  -0.75107
1991.22192,   0.21209,   0.75103,  -0.75103
1991.23014,   0.63358,   0.75483,  -0.75483
1991.23288,   1.67018,   0.80719,  -0.80719
1991.23562,   0.00000,   0.76278,  -0.76278
1991.23836,   0.00000,   0.76278,  -0.76278
1991.24932,  -0.83161,   0.76176,  -0.76176
1991.25205,   1.96389,   0.87895,  -0.87895
1991.25479,   0.10230,   0.77165,  -0.77165
1991.25753,   0.30628,   0.77433,  -0.77433
1991.26027,  -0.92167,   0.80096,  -0.80096
1991.26849,   0.61539,   0.81136,  -0.81136
1991.27123,  -1.02776,   0.83159,  -0.83159
1991.27397,  -0.20683,   0.81141,  -0.81141
1991.27671,   1.13228,   0.81696,  -0.81696
1991.27945,   0.61225,   0.82803,  -0.82803
1991.28767,   0.20325,   0.82795,  -0.82795
1991.29041,   1.51136,   0.89304,  -0.89304
1991.29315,   0.69756,   0.86114,  -0.86114
1991.29589,  -0.39801,   0.86279,  -0.86279
1991.29863,  -1.10277,   0.89609,  -0.89609
